"MaximumPressure","MinimumPressure","MaximumTemperature","MinimumTemperature","MaximumRelativeHumidity","MinimumRelativeHumidity","Precipitation","TotalEvaporation","SunshineDuration","WindDirection","WindSpeed"
1005.5,1001.95,31.8,23.6,95,67,9.3,3.14,3.8,240,4.629996
1005.76,1000.8,32.1,23.6,95,61,10.2,4.6,7.9,330,1.028888
1004.43,1000.79,31.9,23.7,95,61,0,4.73,3.2,180,2.057776
1005.26,1001.31,31.8,24.3,91,58,0.4,4.41,1.6,190,3.086664
1005.65,1002.26,32.1,23.7,88,59,0,4.18,3,10,2.57222
1006.43,1001.8,31.7,23.4,95,61,2.3,3.41,2.8,210,4.115552
1007.18,1002.96,29.3,23.4,96,77,2,2.68,0,350,2.57222
1006.56,1001.15,31.8,23,97,64,2.9,5.37,4.8,340,4.115552
1005.06,1000.57,31.8,23.4,97,69,14.8,3.3,5.1,220,2.57222
1003.08,999.81,31.7,23.8,96,66,8.8,4.7,3.9,260,3.086664
1004.63,1001.31,30.7,24.1,95,68,0,1.77,4.3,200,2.057776
1005.8,1001.65,30.8,24.5,88,64,0.2,5.82,4.6,190,4.115552
1006.19,1001.62,31.5,24.3,92,62,2.9,4.95,4,200,4.115552
1006.1,1002.91,30.4,23.5,88,56,0,3.79,2.6,220,2.57222
1006.24,1003.18,30.1,23.3,92,64,0.4,2.46,2.7,210,2.57222
1007.98,1004.43,31.9,23.9,94,66,2.9,3.61,2.4,220,2.57222
1008.08,1003.43,31.3,24.1,94,65,2.5,4.23,5.1,190,2.57222
1007.54,1003.17,31,24.5,90,64,1.4,3.94,4.9,270,3.086664
1007.35,1003.03,30,23.9,86,62,0,4.7,2.5,220,5.14444
1006.34,1001.86,31.1,24.8,82,67,3.3,2.68,2.3,230,4.629996
1004.4,1000.94,30.9,23.6,88,67,0,2.61,4,360,2.057776
1004.74,1001.16,28.8,24,91,70,0.9,2.29,0,190,1.028888
1004.79,999.4,31,23.4,96,66,24.5,4.86,1.3,20,1.543332
1004.77,1000.61,31.4,23.2,98,63,20.6,4.98,2.7,80,2.57222
1006.34,1000.17,31.8,22.9,97,65,5.8,5.22,6,260,4.629996
1008.34,1005.04,27.4,23.1,97,74,2.6,2.6,0,230,3.601108
1009.82,1006.06,29.3,22.4,97,78,32.1,4.39,1.3,240,2.57222
1011.46,1007.98,26.2,22.9,98,89,48.9,1.7,0,200,0.514444
1011.06,1006.66,30.9,23.1,97,78,24.5,4.39,5,230,1.028888
1009.94,1006.73,31,23.3,97,68,0.8,3.84,5.1,190,3.086664
1009.05,1003.51,31.1,22.5,96,61,0,3.92,4.9,200,1.028888
1008.07,1002.78,32.3,24,97,71,25,4.86,5.9,210,4.115552
1009.03,1004.77,31.7,23,97,67,10.8,3.63,2.5,350,3.086664
1009.8,1005.64,28.9,23.6,97,83,10.5,3.04,0.7,240,2.57222
1008.69,1003.11,33.4,23.3,95,64,3.3,5.03,9.4,150,4.115552
1006.83,1001.24,33.6,23.2,97,59,0,3.56,10.1,120,2.057776
1008.73,1003.25,32.6,23.4,95,62,8,5.55,5.2,350,3.601108
1008.6,1003.81,30.5,23.6,96,69,26.4,6.44,1.4,101,6.173328
1008.64,1003.95,31.7,22.8,97,63,0.7,1.82,1.5,20,2.57222
1007.41,1003.88,30.4,23.5,97,73,34.8,5.6,1.6,20,4.115552
1007.13,1003.24,29.1,23,97,67,10.1,3.81,1.1,340,5.658884
1007.46,1003.42,27.6,23.2,98,80,28.8,2.41,7.7,360,2.57222
1007.18,1001.75,30.4,22.7,98,67,9.6,4.5,4.4,230,4.115552
1007.51,1002.71,30.7,23.1,97,72,0.4,3.42,1.1,200,5.14444
1008.81,1003.24,30.6,23.9,96,69,2.4,3.71,2.5,10,3.601108
1008.51,1005.15,29.6,23,97,72,37.4,1.35,3.3,40,1.543332
1008.37,1003.24,32.6,23.3,96,58,0,3.03,7.2,150,2.57222
1008.79,1003.47,32.7,22.9,96,61,0,5.23,7.7,70,2.57222
1009.84,1004.82,31.7,23.4,95,69,0,3.6,3.6,270,3.086664
1009.65,1005.16,31.4,24,95,74,9.2,4.18,3.4,300,2.057776
1010.49,1006.32,29.4,23.2,96,69,26,4.62,1.3,10,3.086664
1010.41,1003.63,31.1,23.1,96,65,14.2,3.77,0.7,340,3.086664
1008.19,1003.39,30,23,98,73,2.8,2.99,2.7,240,3.086664
1008.9,1003.91,31.8,22.8,97,68,31.2,5.58,6.5,60,2.57222
1011.28,1007.35,28.3,22.3,97,78,16.3,1.31,3.8,360,4.629996
1011.54,1006.98,30.1,22.9,98,72,3.1,2.37,3.6,160,3.086664
1010.44,1006.1,29.2,23.6,97,73,22.7,4.72,1.5,20,4.115552
1011.3,1006.74,30.9,22.8,98,60,9.8,2.97,3.3,40,2.057776
1010.99,1005.66,31.2,22.4,97,62,5.8,3.85,8.3,360,2.57222
1010.48,1005.71,32.3,22.2,98,57,0,4.33,8.6,80,2.057776
1010.86,1006.17,32.3,22.6,95,59,0.8,3.97,8,210,1.543332
1010.71,1006.45,30.9,22.9,96,65,0,3.15,4,190,1.543332
1011.1,1005.79,32.9,23.1,96,60,0,3.6,5.7,190,2.57222
1011.7,1006.28,32.4,23.7,96,62,6.8,4.55,3.4,240,2.057776
1012.21,1006.96,31.1,22.6,97,64,2.4,5.31,4.1,230,3.601108
1011.29,1006.19,31.6,23.5,95,62,0,3.56,6.4,190,3.086664
1012.89,1007.25,31.1,24.4,95,65,0.9,3.44,3.6,360,8.5912148
1012.61,1006.98,31.6,22.7,96,68,0,4.29,5.9,180,6.687772
1011.91,1006.99,31.7,23.8,97,62,5.1,2.74,12.8,170,9.517214
1012.85,1006.15,31.9,22.8,98,60,0,4.54,7.3,10,7.6137712
1011.72,1006.53,32.7,22.7,97,63,0.2,4.71,7.2,220,12.3981004
1013.1,1008.58,30.9,22.8,97,60,0,4.97,5.8,10,20.0118716
1014.6,1010.4,31,20.6,94,46,0,4.08,4.1,360,15.2275424
1016.2,1011.62,30.9,18.6,88,43,0,4.82,10.1,10,9.517214
1017.02,1011.78,30.9,16.9,91,36,0,4.89,10.2,130,7.6137712
1016.5,1010.78,31.7,16.9,91,38,0,5.01,10.3,60,6.687772
1014.82,1007.46,31.6,17.5,93,45,0,3.46,10,110,4.7843292
1011.73,1006.87,32.4,19,93,51,0,4.94,9.7,80,5.7103284
1012.57,1007.37,33.7,20.9,94,47,0,3.55,7.2,140,8.5912148
1012.97,1007.62,33,20.8,94,54,0,3.5,7.6,250,4.7843292
1013.43,1008.8,32.7,20.3,94,55,0,3.62,8.3,290,4.7843292
1013.45,1007.41,33.8,21.9,94,54,0,3.37,7.1,20,5.7103284
1012.41,1004.99,34.1,23.3,93,50,0,5.56,9.9,130,7.6137712
1009.43,1004.9,33.2,23.1,95,55,56.2,6.44,8.1,250,23.8187572
1010.79,1004.71,30.3,22.6,98,67,0,3.31,0,220,7.6137712
1011.4,1006.13,33,22.1,95,55,0,3.83,9.6,240,6.687772
1010.91,1005.98,32.7,23.1,94,60,0,4.66,8.9,240,11.4206568
1011.66,1006.83,33,23.3,94,70,0,2.88,2.3,110,5.7103284
1012.72,1009.08,27.7,21.8,97,76,0.5,2.74,1.8,10,18.1084288
1013.4,1007.04,30.7,20.8,95,62,0,3.75,9.2,190,6.687772
1013.4,1007.55,31.8,22.4,95,57,7,4.72,9.8,210,5.7103284
1013.11,1007.47,32.2,23.1,96,56,8.1,4.3,10.6,100,8.5912148
1011.77,1006.8,29,22.8,96,71,19.5,4.34,3.9,120,11.4206568
1011.2,1005.87,27.5,22.6,97,77,47.7,5.86,1.1,170,17.1824296
1011.41,1006.71,31.1,22,99,71,0,2.63,5.2,170,3.8068856
1012.61,1007.27,31,22.1,96,62,0,3.4,7.5,260,8.5912148
1012.76,1006.9,32.1,21.7,96,57,0,2.96,9.7,170,4.7843292
1013.83,1009.03,32.6,22.8,96,64,22,5.81,6.8,150,1.543332
1016.61,1011.59,27.3,21.6,97,77,108.6,5.77,0.2,250,3.601108
1017.63,1012.63,25.2,20.9,98,87,31.7,2.28,0.1,350,3.601108
1019.8,1015.59,21.8,18.8,95,68,0,1.29,0,10,9.259992
1018.55,1011.99,27.5,17.4,94,50,0,4.23,7.6,20,1.028888
1017.03,1011.43,28.9,16.5,93,50,0,3.08,9.5,20,0.514444
1017.59,1012.38,29.9,17.1,95,50,0,2.26,8.8,40,1.028888
1016.6,1011.24,30.8,17.5,94,52,0,4.24,9.4,360,2.057776
1016.16,1011.04,30.4,19.5,95,49,0,3.3,9.2,30,2.57222
1014.73,1009.43,30.9,19.4,95,56,0,3.44,9.2,10,1.543332
1014.38,1009.19,30.2,19.4,96,51,0,4.54,9.2,280,0.514444
1014.25,1009.17,30,18.7,94,58,0,3.53,9.1,240,1.028888
1012.77,1006.53,31.5,21.2,95,57,0,3.66,8.9,190,0.514444
1010.22,904.07,31.9,21.3,95,61,0,3.24,8.7,340,0.514444
1011.13,905.59,31.9,21.8,95,62,0,3.45,7.3,140,2.57222
1011.76,906.29,33.2,21.7,95,56,0,3.79,8.9,360,0.514444
1014.18,908.17,30.9,22,98,64,114.6,3.4,8.3,250,2.57222
1014.51,908.36,30.9,21.8,98,62,0,3.34,5.4,140,3.601108
1013.73,1008.28,30,21.2,96,59,0,2.01,8,230,1.028888
1014.1,1009.4,30.4,20.1,95,57,0,3.42,8.9,270,0.514444
1014.89,1009.56,31.3,20.1,95,55,0,4.06,8.5,40,0.514444
1013.88,1008.6,30.1,20.9,98,59,0,3.69,7.8,160,0
1013.7,1008.36,29.8,22.4,95,60,0,2.72,6.5,190,1.543332
1013.32,1008.44,29.2,21.5,97,69,0,2.11,2.6,240,1.543332
1014.23,1010.29,26.1,22,96,90,12.8,1.6,0.6,260,2.057776
1015.9,1011.89,22.7,20.9,98,93,27.2,0.92,0,200,2.57222
1016.31,1012.67,24.9,21.1,98,84,15.4,2.48,0.6,160,2.057776
1016.6,1013.47,25.3,19.7,96,81,0,1.11,0.5,10,3.086664
1016.72,1011.71,28.6,21,96,67,0,1.51,4.6,290,1.543332
1015.81,1009.23,29.9,21.1,97,62,0,3.25,6.6,140,1.543332
1013.05,1007.88,30.7,21.6,96,59,0,2.7,8.8,190,1.543332
1014.07,1009.61,30.3,20.7,97,63,0,3.1,6.9,360,0.514444
1014.94,1009.31,30.7,20.8,97,60,0,2.22,8.6,20,1.543332
1014.99,1008.86,31.5,21.4,96,63,0,4.48,8.6,270,1.543332
1014.02,1009.59,31.6,21.4,94,61,0,4.65,7.6,280,1.028888
1014.42,1009.3,30.5,21.4,95,65,0,2.17,7.2,360,0.514444
1014.29,1009.25,31.5,21.3,97,61,0,2.98,8.1,20,1.028888
1014.87,1009.17,31.6,20.8,96,57,0,2.82,8.7,340,1.028888
1016.46,1011.17,29.1,20.8,97,70,61.9,3.97,6.8,210,4.115552
1016.9,1012.26,25.5,20.6,98,81,0,1.43,0,240,3.086664
1018,1013.79,27.3,21.8,98,68,0.1,0.87,5.2,200,3.086664
1019.99,1015.14,28.8,20.2,99,62,0,4.3,7.6,130,1.028888
1019.92,1015.53,28.6,21.4,94,61,0,3.32,7.2,10,1.543332
1019.55,1013.84,28.5,19.9,98,64,0,2.33,8.4,180,1.543332
1018.74,1012.89,28,18.5,98,61,0,3.98,8.7,180,1.543332
1018.14,1011.71,28.3,18.3,98,62,0,3.22,6.7,220,1.028888
1016.05,1010.44,29.1,19,98,56,0,2.15,7.1,210,2.057776
1014.79,1008.06,29.2,18.1,99,52,0,3.37,7.4,280,2.057776
1013.82,1007.51,28.7,15.4,97,35,0,2.81,8.7,360,0
1013.09,1006.45,27.6,14.1,98,54,0,3.36,8.5,250,1.028888
1014.08,1008.23,28.8,13.7,98,32,0,2.89,8.8,360,0.514444
1015.31,1009.65,28.1,13.1,95,37,0,3.79,8.7,360,1.028888
1017.18,1010.4,27.5,12.7,95,51,0,2.14,7.6,360,0
1016.21,1011.47,26.8,17.7,96,62,0,2.28,1.1,10,0.514444
1014.77,1007.89,28.8,17.5,98,64,53.6,2.78,5.5,200,2.57222
1013.14,1007.87,27.7,18.5,99,57,0.7,2.19,5.7,10,3.086664
1014.54,1008,26.6,15.9,95,60,0,3.32,8.2,200,2.057776
1014.17,1008.62,26.2,19.1,96,66,0,2.48,6.7,170,3.601108
1015.91,1011.04,24.9,18.8,96,74,0,1.45,1.8,230,1.543332
1016.13,1009.94,28.1,18.5,98,61,0,1.9,5.9,130,1.028888
1015.1,1009.48,27.8,18.6,95,66,0,2.23,6.9,180,1.543332
1014.59,1011.7,24.3,20.1,99,84,5.4,0.8,0.8,360,1.028888
1016.24,1013.5,24.7,21.5,99,84,0.8,0.71,0.2,250,2.057776
1017.98,1012.5,30.3,20.2,96,61,0,3.81,7.2,20,2.57222
1017.37,1011.6,27.8,20.8,99,65,0,2.64,6.3,240,2.57222
1016.12,1013.4,22.3,20.5,99,86,11.4,1.56,0,200,3.086664
1016.7,1011.8,28.8,19,98,60,0,1.71,7.1,50,1.543332
1017.79,1012.1,27.6,18.4,97,59,0,3.2,7.4,230,2.57222
1017.31,1011.8,27.7,19.1,95,57,0,3.27,7.2,190,1.028888
1017.63,1011.8,29.1,17,97,52,0,1.95,8.7,10,0.514444
1017.28,1011.6,28.1,17.4,97,50,0,3.13,8.5,270,0.514444
1017.77,1012.6,27.2,17,96,50,0,4.42,8.6,230,2.57222
1018.83,1013.5,27.1,16.4,96,51,0,2.78,8.6,220,2.057776
1017.48,1012.6,27.4,15.6,96,51,0,3.7,8.7,270,1.543332
1018.46,1012.2,27.4,15.5,97,54,0,1.56,8.7,270,1.028888
1018.62,1013.6,27.9,16.3,95,51,0,3.37,8.6,280,1.028888
1018.98,1014.3,27,16.2,98,54,0,2.98,7.2,210,0
1020.14,1014.4,26.8,14.4,98,56,0,2.6,7.4,280,1.028888
1020.7,1014.5,27.6,14.8,97,54,0,3.17,8.8,200,0
1019.43,1012.7,28.4,15,98,50,0,2.17,8.7,280,0.514444
1016.77,1010.5,28.7,15,98,45,0,2.91,8.7,170,0
1015.08,1008.7,27.4,14.8,97,45,0,2.5,8.6,200,0.514444
1014,1007.8,27.2,13.3,97,42,0,3.89,8.7,190,0.514444
1013.41,1007,26.5,13.8,97,42,0,3.94,8.7,150,0.514444
1012.05,1006.8,27.5,13,95,44,0,1.96,8.6,160,0.514444
1014.01,1007.8,28.4,13.5,97,35,0,4.05,8.7,130,0.514444
1014.67,1008.7,28.4,12.5,98,35,0,3.22,8.9,160,0.514444
1017.19,1009.8,29.3,13,97,39,0,3.21,9,220,0.514444
1017.94,1011.6,29,14.4,96,49,0,3.62,8.9,180,0.514444
1017.17,1011.1,28.7,17.4,97,48,0,1.78,8.5,180,1.028888
1017.14,1011,28.8,17.3,97,46,0,2.37,8.1,220,1.028888
1017.63,1011.2,29.7,16,99,42,0,4.92,8.7,280,1.543332
1017.9,1012.12,31.3,15,95,40,0,2.94,9,360,0
1018.23,1011.05,32.1,15.4,96,45,0,4.1,9,190,0.514444
1016.72,1009.96,32,16.7,98,42,0,3.96,8.9,210,0.514444
1017.43,1012.33,29.9,17.6,96,52,0,3.31,8.8,180,1.543332
1018.37,1013.23,28.2,20,92,52,0,4.14,7.1,170,3.086664
1018.73,1013.53,23.8,16.7,86,62,0,2.24,0.2,210,3.086664
1015.83,1009.04,28.3,15,97,50,0,3.33,8.7,200,2.57222
1014.39,1008.36,29.1,15.4,97,41,0,2.62,9.1,190,1.543332
1015.19,1007.92,30.6,15.4,96,37,0,4.91,9.1,350,1.028888
1015.4,1008.8,30,15,93,42,0,3.27,9,280,0.514444
1014.39,1008.14,33.6,17.1,95,43,0,3.42,9,360,0.514444
1013.78,1006.57,32.4,18.8,94,50,0,4.76,9.1,180,2.057776
1013.28,1006.46,33,19.3,95,46,0,1.67,9.8,190,3.086664
1014.58,1007.44,32.4,18.5,92,45,0,5.56,9.5,160,1.543332
1014.9,1008.03,33.4,18.2,96,46,0,3.74,10.1,350,1.543332
1014.88,1007.7,32.4,15.7,94,31,0,3.9,10.4,40,1.028888
1015.08,1008.25,31.9,14.8,89,27,0,4.8,10.4,220,0.514444
1015.07,1009.05,31.6,15,90,35,0,3.7,10.2,330,0.514444
1015.23,1008.78,32.9,15.6,91,26,0,5.03,10.1,360,0
1013.82,1007.35,32.8,15.9,91,32,0,3.93,10.3,200,0.514444
1014.51,1008.27,33.6,16.7,89,26,0,4.43,10.3,230,0.514444
1013.89,1007.53,33.9,16.4,92,33,0,4.89,10.1,220,0.514444
1014,1007.36,33.5,14.7,90,25,0,4.49,10.3,180,1.028888
1013.42,1006.43,33.8,14.7,88,31,0,5.46,10.3,190,2.057776
1012.43,1005.6,33.6,15.4,90,33,0,5.05,10.1,210,1.028888
1013.23,1005.76,34.3,15.8,88,28,0,4.54,10.3,150,1.543332
1014.39,1006.76,34,14.2,84,30,0,4.29,10.5,20,0.514444
1014.18,1006.99,33.9,14.3,82,25,0,6.64,10.3,60,1.543332
1012.03,1005.13,34.2,13.8,89,24,0,4.53,6.3,130,1.028888
1011.21,1004.61,35.6,15,83,25,0,5.41,9.9,270,2.057776
1011.2,1003.72,34.4,16.2,83,26,0,5.47,9.8,360,0
1009.21,1002.69,34.1,16.2,80,28,0,4.38,9.9,100,1.543332
1008.42,1002.63,35.6,17.1,77,32,0,5.35,9.9,300,1.543332
1010.3,1004.37,35.4,19.4,78,26,0,5.21,10,110,1.028888
1010.78,1003.54,35.6,16,83,23,0,4.24,10.1,150,0.514444
1010.89,1004.14,35.1,14.7,78,28,0,5.67,9.9,180,1.028888
1013.74,1007.45,33.8,19.2,78,33,0,4.52,9.7,180,3.601108
1013.42,1009.17,31.8,22.9,84,57,2.1,4.31,6.6,190,4.629996
1014.4,906.83,33.6,20.5,91,40,0,5.31,9.6,160,2.057776
1015.64,908.72,34.3,20,89,35,0,5.91,10.5,10,2.57222
1016.19,1011.1,32.8,19.9,91,49,1.1,4.3,5.8,250,4.629996
1017.41,1010.2,30.2,19.9,94,58,3.1,3.35,5.7,170,4.629996
1013.59,905.99,33.3,19.5,98,41,0,4.59,9.2,230,2.057776
1012.94,906.63,33.6,18.1,89,32,0,5.2,10,190,1.543332
1013.36,907.97,34.8,19.3,87,30,0,5.79,10.3,190,1.028888
1013.87,906.55,35.2,18.9,83,26,0,5.4,10.1,190,2.057776
1012.78,905.47,35.1,18.2,81,31,0,4.62,9.6,130,1.028888
1010.65,903.61,35.3,18.6,83,26,0,6.26,10.2,220,2.57222
1011.9,906.57,35.4,18.8,80,27,0,5.87,11.2,210,4.115552
1013.43,907.3,33.6,21.9,81,45,0,5.13,7.2,160,10.4946576
1014.21,1007.71,32.6,20.9,91,50,4.5,5.78,8.1,360,12.3981004
1014.31,1006.83,34.9,20.6,97,34,0,5.86,9.9,220,10.4946576
1013.43,1006.69,33.1,22.3,83,45,0,6.13,7.5,240,14.3015432
1014.73,1007.83,34.6,21.7,86,45,0,5.21,9.8,10,16.204986
1012.75,1005.53,35.1,22.1,85,34,0,6.51,10.2,230,13.3240996
1011.94,1005.73,31.6,22.5,84,56,0.1,3.72,4.2,340,13.3240996
1010.6,1004.86,32.4,23,91,44,0,3.14,3.1,170,17.1824296
1011.51,1006.28,29.2,21.5,96,65,42.6,7.58,1.1,340,24.693312
1011.78,1003.63,33.6,19.7,99,46,0,4.9,9.8,120,7.71666
1009.33,1001.97,34.5,21.8,87,39,0,6.04,10.3,150,7.71666
1007.99,1001.44,35.5,21.4,86,34,0,6.12,10,270,7.71666
1008.08,1001.93,35.4,21.5,83,28,0,5.31,9.9,170,4.629996
1009.25,1003.66,35.6,22.2,80,42,0,4.57,9.1,140,4.629996
1008.47,1002.53,36.1,22.7,78,39,0,4.21,9.1,360,6.687772
1009.5,1003.55,36.6,25.5,83,41,7.9,5.96,7.3,170,5.14444
1012.22,1005.14,36.3,23.4,91,46,0,4.91,8.9,220,8.745548
1009.32,1002.8,37.5,22.8,81,42,0,4.95,9.1,240,4.629996
1009.32,1002.29,36.2,23.2,81,42,0,5.83,8.3,230,9.774436
1010.55,1003.93,37.4,23.4,85,29,0,5.02,8.5,220,6.687772
1010.97,1005.72,35.3,24.7,78,52,0,3.91,6.3,180,6.687772
1011.06,1003.71,36.8,22.9,87,34,0,6.19,7.8,190,12.346656
1009.59,1002.8,36.1,23.3,79,38,0,4.45,7.1,170,4.629996
1010.5,1003.02,36.3,22.3,79,36,0,3.61,7.3,100,6.687772
1009.7,1004.04,35,22.9,84,41,0,4.17,10.5,210,20.063316
1011.62,1005.43,35.8,24.3,79,50,3.1,4.67,7.9,190,35.496636
1012.32,1004.11,35.1,22,94,45,0,4.77,10.7,200,9.774436
1010.48,1003.12,34.9,22.8,85,44,6.3,6.3,9.3,360,32.409972
1007.96,1000.29,36,21.1,94,40,0,4.3,10.8,200,12.346656
1007.72,1001.28,35.8,23.3,84,39,0,5.59,9.6,240,7.71666
1009.78,1003.42,36.5,24.5,80,45,0,6.45,8.4,20,13.375544
1011.96,1005.51,34.5,23.5,90,50,0,4.5,4.6,190,11.317768
1010.92,1004.23,35.5,22.6,83,41,0,6.91,8.9,10,21.092204
1010.11,1003.17,36.2,21,88,35,1.3,5.21,8.8,250,12.346656
1008.86,1002.61,36,22.3,79,42,0.7,5.35,7.4,360,16.462208
1010.22,1002.97,35.9,21.3,90,39,0,5.32,8,170,7.71666
1008.8,1005.37,35.3,24.3,83,47,0,5.58,4.3,50,23.664424
1010.37,1004.27,35,23.1,87,47,0,4.88,8,30,12.346656
1011.33,1006.39,36.4,23.5,86,45,0,4.94,9.7,270,9.774436
1013.94,1007.02,33.8,24.9,83,51,21.9,5.2,6,350,18.00554
1013.38,1008.48,28.3,21.1,99,60,62.2,7.29,0.5,10,12.346656
1009.64,1002.86,31.3,22.3,94,59,0.5,5.06,10.5,300,22.121092
1008.04,1001.63,33.8,20.9,92,48,0,5.55,10.4,190,8.745548
1006.46,1000.15,36.6,23.7,87,41,0,7.56,10.2,210,8.745548
1005.69,1000.03,36.4,24.3,86,46,0,6.49,10.5,160,7.71666
1006.4,1000.83,36.6,24.6,84,44,0,6.83,10.5,190,9.774436
1006.38,1001.18,37.3,23.2,88,32,0,6.2,6.9,270,7.71666
1007.19,1001.58,38,23.7,78,37,0,7.16,10.5,30,9.774436
1011.65,1005.93,30.5,26.2,78,63,0,3.67,2.8,260,9.774436
1011.3,1004.36,35.2,22.8,87,51,0,5.77,9.8,200,13.375544
1009.7,1004.75,34.5,24.3,85,52,0,6.14,8.1,10,13.375544
1010.22,1003.85,33.1,23,98,57,19,6.88,5.7,180,24.693312
1009.92,1003.14,32.5,23,99,56,2.9,4.59,5.4,200,21.092204
1007.84,1001.73,33,24.9,95,56,0,5.17,7.8,280,19.034428
1007.05,1001.49,33.7,24.1,90,50,0,7.44,10.4,220,15.43332
1007.4,1002.91,34.2,24,86,55,0,5.9,9.3,170,5.658884
1007.27,1002.38,33,24.3,87,55,0,2.79,5.1,210,16.462208
1008.02,1003.49,30.7,23.4,84,60,1.3,4.63,5.9,220,19.034428
1008.71,1005.31,28.9,23.8,92,73,4.6,3.17,1.1,150,12.346656
1010.09,1006.58,30.4,24.2,85,62,9.1,3.71,3.2,250,15.43332
1010.95,1004.54,32.6,21.8,94,56,0,5.13,9.2,250,8.745548
1008,1002.2,34,24.2,88,48,0,6.71,10.6,250,13.375544
1007.3,1001.17,34.8,24.3,88,46,0,6.31,8.8,180,13.375544
1006.81,1002.2,33.3,25.3,86,55,0,5.24,6.6,270,15.43332
1007.18,1001.42,34.1,23.8,88,55,0,3.06,9.4,170,6.687772
1005.88,999.22,37,24.5,84,36,0,6.7,10.2,270,14.404432
1003.48,997.1,36.5,24.2,84,42,11,7.59,9.6,350,30.352196
1002,997.29,35.7,23.5,91,45,0,4.33,8.6,50,13.375544
1003.54,999.1,35.4,24.7,86,47,0,5.81,9.2,280,9.774436
1005.4,1001.11,36.4,24.7,89,49,0.5,4.45,5.1,210,12.346656
1006.14,1002.83,29.3,21.9,98,72,30.3,5.83,1.7,30,23.664424
1005.83,1001.95,29.3,24.3,97,75,2.6,2.23,0.1,140,1.028888
1004.76,1001.74,29.3,23.9,97,81,2.1,2.31,0.8,170,2.057776
1005.59,1001.14,29.7,23.6,99,68,14.6,5.61,3.7,230,3.086664
1007.01,1002.23,31.1,23.5,98,63,0,2.55,3.5,180,3.086664
1007.26,1004.56,29.8,23.6,93,69,0.1,4.12,4.8,200,3.086664
1006.99,1003.32,30.7,23.1,91,65,2.3,4.96,5.5,190,4.629996
1006.75,1003.83,30.5,23,97,70,0,3.78,4,180,3.086664
1007.05,1003.27,31.6,23,92,64,0,3.92,5.1,30,2.057776
1006.74,1002.36,32.9,23.2,96,52,0,4.91,8.4,190,3.086664
1004.87,1002.43,30.9,24.2,93,61,3.5,3.89,5.8,10,3.086664
1005.66,1002.65,30.3,23.9,92,63,0,2.53,0.9,190,2.057776
1006.56,1002.24,32.6,23,90,55,0.4,3.81,5.9,220,2.57222
1007.57,1004.15,31.2,23.8,88,62,0,1.84,2.1,190,2.057776
1007.82,1002.34,33,23.5,95,61,0,4.47,2.8,200,1.543332
1006.04,1000.05,32.9,23.9,92,58,4.8,5.13,6,320,1.028888
1004.85,1001.73,31.1,24.4,98,66,0.7,3.56,3.9,150,3.601108
1006.84,1003.11,29.6,24.4,94,71,0.2,2.82,1.5,200,2.57222
1007.33,1002.16,32,23.9,97,64,0,4.05,5.9,190,3.601108
1005.9,1001.16,31.6,24.4,92,66,0,4.16,5.5,200,3.086664
1005.06,1002.45,30.5,24,91,74,0,3.9,1.5,180,2.57222
1004.89,1001.22,32.5,23.9,97,65,9.4,3.98,3.8,20,2.057776
1005.6,1000.66,32.1,23.7,97,62,0,4.22,6.9,180,2.57222
1006.82,1002.53,31.4,24.2,96,62,19.4,5.6,6.1,220,3.086664
1007.61,1003.44,31.5,23.8,98,69,0.2,3.14,5.8,240,3.086664
1006.1,1002.52,28.7,23.5,93,69,2.5,4.52,2.6,200,3.601108
1006.95,1003.85,29.7,24.3,89,68,1.3,1.53,0.3,230,3.601108
1007.78,1003.06,31.3,23.1,97,60,10.6,3.92,1.2,280,3.086664
1008.36,1004.25,28,23,99,82,3.2,1.7,0.2,190,1.028888
1007.13,1003.72,28.6,23.6,98,73,5.3,3.23,0.2,220,3.601108
1007.25,1003.37,28.4,23.2,98,74,8.8,0.97,0.3,180,3.086664
1008.95,1004.87,28.4,23.5,99,70,6.1,2.52,0.6,220,2.057776
1010.08,1006.39,30.9,22.7,99,63,7.5,4.99,8.5,220,3.086664
1010.02,1005.45,31.4,23.3,97,63,0,4.94,8.4,180,3.086664
1009.03,1003.91,31,23,97,66,0,3.24,7.5,190,2.57222
1008.92,1003.64,33.2,23.8,96,57,0,6.81,8.4,230,3.086664
1008.67,1003.25,32.4,23.2,97,60,0,5.64,7.1,270,2.57222
1006.44,1003.12,31.5,25.7,91,64,1.6,4.16,4.8,150,3.601108
1007.17,1002.29,30.9,23.6,98,60,0.4,4.97,5.7,180,5.14444
1007.83,1003.68,31.9,23.7,96,61,15.2,5.93,9.6,160,3.601108
1008.18,1003.08,32.2,24.2,98,62,0,4.68,5.3,220,2.057776
1006.86,1001.64,30.2,24.9,92,64,0,3.76,2.4,210,2.057776
1006.75,1003.21,30.1,24.9,93,71,2.7,2.56,0.7,10,1.543332
1007.47,1003.71,31.8,24.7,96,64,0,2.7,2.2,140,3.601108
1008.41,1004.04,31.7,23.7,92,63,6.2,4.73,5.3,170,3.086664
1008.98,1004.48,31.7,23.7,96,59,0,5.39,6.4,240,3.086664
1009.38,1004.41,32.2,23.2,93,55,0.7,5.77,7.8,220,2.57222
1009.71,1004.08,33.8,24.4,85,51,0,5.96,10.7,180,3.086664
